event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_name,r_id,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,r_nick_name,r_wins,r_losses,r_draws,r_height,r_weight,r_reach,r_stance,r_dob,r_splm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_avg_acc,r_td_def,r_sub_avg,b_name,b_id,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per,b_nick_name,b_wins,b_losses,b_draws,b_height,b_weight,b_reach,b_stance,b_dob,b_splm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_avg_acc,b_td_def,b_sub_avg,winner,winner_id
93bf96be327fcd98,UFC 279: Diaz vs. Ferguson,9/10/2022,"Las Vegas, Nevada, USA",86d57e8ef2191316,welterweight,0,Decision - Split,3,300,3,Mike Beltran,Darian Weeks,326a001926ffb7ec,0,44,108,40,49,113,43,1,9,11,0,109,14,60,23,10,19,53,20,29,69,41,100,41,3,8,38,0,0,,31,22,45,93,6,0,,5,3,0,180.34,77.11,182.88,Orthodox,11/23/1993,4.49,51,4.56,51,2,30,100,0,Yohan Lainesse,f998f5c102250d6e,0,23,66,34,24,67,36,0,2,0,0,17,10,46,22,5,7,71,8,13,62,22,65,34,1,1,100,0,0,,43,21,34,95,4,0,White Lion,9,3,0,185.42,77.11,193.04,Orthodox,8/14/1992,2.22,41,3.38,58,0.94,28,72,0.5,Yohan Lainesse,f998f5c102250d6e
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",df370b97ea49e6b4,bantamweight,0,TKO - Doctor's Stoppage,4,300,5,Herb Dean,Cory Sandhagen,65f09bacd3957381,0,94,222,42,130,259,50,1,14,7,0,227,62,186,33,17,21,81,15,15,100,86,213,40,5,6,83,3,3,100,65,18,15,91,5,3,,18,6,0,180.34,61.23,177.8,Switch,4/20/1992,4.86,45,3.47,56,1.15,34,56,0.2,Song Yadong,efb96bf3e9ada36f,0,54,145,37,130,224,57,2,2,100,0,99,36,125,28,13,15,87,5,5,100,44,132,33,10,13,77,0,0,,66,24,9,81,18,0,Kung Fu Kid,22,9,1,172.72,61.23,170.18,Orthodox,12/2/1997,4.42,43,3.94,55,0.78,39,73,0.1,Cory Sandhagen,65f09bacd3957381
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",adb78db5ba8ccc0f,featherweight,0,Decision - Split,3,300,3,Keith Peterson,Andre Fili,8fd808923cffff82,0,59,142,41,67,151,44,1,3,33,2,258,48,125,38,6,10,60,5,7,71,59,141,42,0,1,0,0,0,,81,10,8,100,0,0,Touchy,25,13,0,180.34,65.77,187.96,Orthodox,6/25/1990,3.88,37,4.34,50,2.32,46,71,0.2,Bill Algeo,9abc648e76c4493a,0,81,170,47,151,246,61,0,3,0,0,7,38,113,34,17,27,63,26,30,87,80,168,48,1,2,50,0,0,,46,20,32,98,1,0,Senor Perfecto,18,9,0,182.88,65.77,185.42,Switch,6/9/1989,5.88,51,4.38,47,1.03,50,55,0.1,Andre Fili,8fd808923cffff82
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",bd06f1c2d7e6c4a0,middleweight,0,KO/TKO,2,87,3,Mark Smith,Chidi Njokuani,c68c68efaa5ca6ef,0,44,65,67,47,68,69,0,0,,0,100,13,25,52,28,37,76,3,3,100,19,35,54,25,30,83,0,0,,29,63,6,43,56,0,Bang Bang,25,12,0,190.5,77.11,203.2,Orthodox,12/31/1988,5.16,61,3.32,57,0,0,75,0.1,Gregory Rodrigues,d1c65d2cf2925ddd,1,48,90,53,60,102,59,1,3,33,0,74,34,74,46,13,14,93,1,2,50,24,48,50,17,21,81,7,21,33,70,27,2,50,35,14,Robocop,19,6,0,190.5,83.91,190.5,Orthodox,2/17/1992,5.53,51,4.78,50,1.9,34,75,0.4,Gregory Rodrigues,d1c65d2cf2925ddd
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",160c17b8fcb0e2a1,middleweight,0,KO/TKO,1,235,3,Chris Tognoni,Joe Pyfer,c1085e1701b13eca,1,14,45,31,14,45,31,0,0,,0,3,12,42,28,1,2,50,1,1,100,13,44,30,0,0,,1,1,100,85,7,7,92,0,7,Bodybagz,16,3,0,187.96,83.91,190.5,Orthodox,9/17/1996,3.52,44,3.22,52,1.45,30,62,0.9,Alen Amedovski,70fa1c64a2c439ef,0,11,30,36,11,30,37,0,0,,0,0,4,19,21,2,4,50,5,7,71,11,30,37,0,0,,0,0,,36,18,45,100,0,0,,8,4,0,177.8,83.91,187.96,Orthodox,4/6/1988,0.99,30,3.85,46,0,0,0,0,Joe Pyfer,c1085e1701b13eca
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",3cbd3565dd631cc4,heavyweight,0,Decision - Split,3,300,3,Mark Smith,Tanner Boser,04c8b08b16a5b99e,0,62,115,53,163,220,74,0,0,,0,58,40,87,46,13,16,81,9,12,75,59,112,53,1,1,100,2,2,100,64,20,14,95,1,3,The Bulldozer,22,11,1,187.96,92.99,190.5,Orthodox,8/2/1991,4.82,53,3,57,0,0,69,0,Rodrigo Nascimento,d31a5546c0e9b213,0,36,86,41,91,149,61,3,7,42,1,481,32,81,40,4,5,80,0,0,,30,80,38,4,4,100,2,2,100,88,11,0,83,11,5,Ze Colmeia,11,3,0,187.96,111.58,203.2,Orthodox,11/26/1992,3.71,47,4.34,44,1.02,37,60,0.5,Rodrigo Nascimento,d31a5546c0e9b213
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",f521ecde1e96a1bd,featherweight,0,KO/TKO,1,69,3,Keith Peterson,Damon Jackson,29af297d9f1de0f8,0,11,20,55,16,27,59,1,1,100,0,32,11,20,55,0,0,,0,0,,3,4,75,1,1,100,7,15,47,100,0,0,27,9,63,The Leech,23,8,1,180.34,70.31,180.34,Switch,8/8/1988,2.96,42,3.47,49,2.3,32,37,1.2,Pat Sabatini,b8bbdeff718dbb7d,0,1,3,33,1,3,33,0,1,0,0,0,1,3,33,0,0,,0,0,,1,3,33,0,0,,0,0,,100,0,0,100,0,0,,21,5,0,172.72,65.77,177.8,Orthodox,11/9/1990,1.69,59,1.09,50,4.48,50,50,1.5,Damon Jackson,29af297d9f1de0f8
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",ce5ebaf8caf8c4a7,middleweight,0,Submission,3,113,3,Herb Dean,Anthony Hernandez,093e1f5bb73850be,0,39,60,65,58,84,69,8,14,57,2,525,31,52,60,8,8,100,0,0,,18,35,51,8,12,67,13,13,100,79,20,0,46,20,33,Fluffy,15,3,0,182.88,83.91,190.5,Orthodox,10/18/1993,4.57,60,3.1,51,5.88,48,68,1.6,Marc-Andre Barriault,8e9eb3fc86db0f7d,0,25,53,47,34,62,55,0,0,,0,25,16,44,36,9,9,100,0,0,,15,42,36,10,11,91,0,0,,64,36,0,60,40,0,Powerbar,17,11,0,185.42,83.91,187.96,Orthodox,2/18/1990,5.65,47,5.94,49,0.34,28,68,0.1,Anthony Hernandez,093e1f5bb73850be
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",46b9acec12a35d37,welterweight,0,Decision - Unanimous,3,300,3,Chris Tognoni,Trevin Giles,b27a1fcb56a3035a,0,25,46,54,45,66,68,2,5,40,0,129,10,29,34,2,4,50,13,13,100,25,45,56,0,1,0,0,0,,40,8,52,100,0,0,,16,7,0,182.88,77.11,187.96,Orthodox,8/6/1992,3.17,54,2.39,58,1.07,50,72,0.3,Louis Cosce,afe8d5b39ff7fca2,0,10,38,26,21,49,43,1,1,100,1,216,5,29,17,3,5,60,2,4,50,9,37,24,1,1,100,0,0,,50,30,20,90,10,0,,7,2,0,175.26,77.11,180.34,Orthodox,8/27/1995,4.31,45,5.35,47,1.04,20,50,0.5,Trevin Giles,b27a1fcb56a3035a
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",ec0740be19b2ef90,women's strawweight,0,Decision - Unanimous,3,300,3,Keith Peterson,Denise Gomes,cffb87059e645bd1,0,19,34,55,45,66,68,0,6,0,3,331,13,25,52,2,3,67,4,6,67,13,25,52,6,9,67,0,0,,68,10,21,68,31,0,Dee,12,3,0,157.48,52.16,160.02,Orthodox,12/30/1999,4.43,49,3.16,51,1.45,34,66,0.7,Loma Lookboonmee,4e30e4250cb08b61,0,48,67,71,87,115,76,4,5,80,0,421,31,49,63,11,12,92,6,6,100,14,23,61,8,9,89,26,35,74,64,22,12,29,16,54,,10,4,0,154.94,52.16,154.94,Orthodox,1/18/1996,3.67,55,2.52,53,1.81,50,68,0.1,Loma Lookboonmee,4e30e4250cb08b61
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",35d06627d91b840d,lightweight,0,Decision - Unanimous,3,300,3,Herb Dean,Trey Ogden,cfc3e7bb44685289,0,71,168,42,72,169,43,1,9,11,0,38,22,109,20,7,13,54,42,46,91,71,168,42,0,0,,0,0,,30,9,59,100,0,0,Shamurai,18,7,0,180.34,70.31,182.88,Orthodox,11/14/1989,3.2,50,3.49,55,1.89,32,100,0.7,Daniel Zellhuber,4148802ae4a50768,0,52,178,29,52,178,28,0,0,,0,0,19,125,15,21,40,53,12,13,92,52,178,28,0,0,,0,0,,36,40,23,100,0,0,Golden Boy,15,4,0,185.42,70.31,195.58,Switch,7/7/1999,5.45,38,6.17,54,0.14,25,81,0.3,Trey Ogden,cfc3e7bb44685289
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",d9f5d05b07bae09e,women's flyweight,0,Submission,2,139,3,Mark Smith,Mariya Agapova,a08ddd04eaffd81d,0,39,58,67,84,107,79,0,0,,1,29,36,53,68,3,5,60,0,0,,9,27,33,5,6,83,25,25,100,92,7,0,23,12,64,Money Mashka,10,5,0,167.64,56.7,172.72,Southpaw,4/7/1997,4.43,54,3.62,52,0.55,66,45,0.8,Gillian Robertson,38c7f72747f4f712,0,4,14,28,7,20,35,3,7,42,1,287,0,5,0,1,2,50,3,7,43,4,14,28,0,0,,0,0,,0,25,75,100,0,0,The Savage,17,8,0,165.1,52.16,160.02,Orthodox,5/17/1995,2.71,48,2.86,56,2.76,40,38,0.9,Gillian Robertson,38c7f72747f4f712
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",be73f75b52b06f14,bantamweight,0,Decision - Unanimous,3,300,3,Keith Peterson,Tony Gravely,601964f9654f911a,0,33,113,29,39,119,33,2,13,15,0,103,17,84,20,2,11,18,14,18,78,30,106,28,3,7,43,0,0,,51,6,42,90,9,0,,23,9,0,165.1,61.23,175.26,Orthodox,9/28/1991,3.82,48,4.47,44,5.4,41,52,0.3,Javid Basharat,bbab3baf66128ae2,0,80,149,53,106,177,60,2,4,50,0,193,50,113,44,24,30,80,6,6,100,69,134,51,6,10,60,5,5,100,62,30,7,86,7,6,The Snow Leopard,15,2,0,175.26,61.23,175.26,Orthodox,9/7/1995,5.18,54,2.75,63,1.83,40,83,0.1,Javid Basharat,bbab3baf66128ae2
8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,9/17/2022,"Las Vegas, Nevada, USA",8a044e5400b4318f,lightweight,0,KO/TKO,1,229,3,Chris Tognoni,Nikolas Motta,37f560436d745c18,1,24,45,53,24,45,53,0,0,,0,5,22,41,54,1,3,33,1,1,100,15,35,43,0,0,,9,10,90,91,4,4,62,0,37,Iron,15,6,0,175.26,70.31,177.8,Orthodox,2/8/1993,4.13,38,5.28,52,0,0,83,0,Cameron VanCamp,87e2468b986ebb79,0,15,40,37,15,40,38,0,0,,0,0,7,26,27,4,10,40,4,4,100,15,40,38,0,0,,0,0,,46,26,26,100,0,0,Jumpman,15,7,1,187.96,70.31,187.96,Switch,4/27/1993,5.31,47,6.41,40,0,0,0,0,Nikolas Motta,37f560436d745c18
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",d33814971932422a,women's strawweight,0,Decision - Majority,5,300,5,Chris Tognoni,Mackenzie Dern,7447e9f28508106a,0,61,151,40,224,339,66,2,11,18,2,559,45,132,34,10,13,77,6,6,100,52,136,38,3,7,43,6,8,75,73,16,9,85,4,9,,16,5,0,162.56,52.16,160.02,Orthodox,3/24/1993,3.47,41,3.93,51,0.93,18,37,1.1,Yan Xiaonan,c41d426cc7326d1b,0,113,195,57,151,240,63,0,0,,0,251,53,126,42,14,21,67,46,48,96,100,178,56,6,9,67,7,8,88,46,12,40,88,5,6,,19,5,0,165.1,52.16,160.02,Orthodox,6/16/1989,4.69,45,3.23,60,0.84,73,64,0,Yan Xiaonan,c41d426cc7326d1b
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",7d0d2cecab358ba1,welterweight,0,Decision - Unanimous,3,300,3,Keith Peterson,Randy Brown,c6aee362c7a7d482,1,60,141,42,65,148,44,0,1,0,1,38,30,101,30,10,16,62,20,24,83,56,136,41,0,1,0,4,4,100,50,16,33,93,0,6,Rudeboy,20,8,0,190.5,77.11,198.12,Orthodox,7/8/1990,4.39,47,3.35,53,0.71,34,74,0.5,Francisco Trinaldo,a8283a4f415e1eb9,0,40,67,59,82,111,74,1,4,25,0,321,20,44,45,9,12,75,11,11,100,33,59,56,0,1,0,7,7,100,50,22,27,82,0,17,Massaranduba,28,9,0,175.26,77.11,177.8,Southpaw,8/24/1978,3.13,45,2.67,60,0.98,42,60,0.5,Randy Brown,c6aee362c7a7d482
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",a73e33dfce8fcfd8,bantamweight,0,Decision - Unanimous,3,300,3,Keith Peterson,Raoni Barcelos,b9f28e7045fdfce7,1,73,119,61,119,171,70,2,5,40,0,427,51,95,54,19,21,90,3,3,100,39,75,52,2,3,67,32,41,78,69,26,4,53,2,43,,22,5,0,170.18,61.23,170.18,Orthodox,5/1/1987,4.65,51,4.24,60,2.51,31,87,0.7,Trevin Jones,ec23c1be628d8057,0,11,57,19,15,61,25,0,2,0,0,0,5,47,11,3,7,43,3,3,100,11,56,20,0,1,0,0,0,,45,27,27,100,0,0,5 Star,13,10,0,170.18,61.23,177.8,Southpaw,8/4/1990,2.13,37,4.29,39,0.62,15,60,0.2,Raoni Barcelos,b9f28e7045fdfce7
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",1aedd959f1523a27,featherweight,0,Submission,1,30,3,Jacob Montalvo,Sodiq Yusuff,94426bb170c88115,0,9,9,100,9,9,100,0,0,,1,2,1,1,100,8,8,100,0,0,,2,2,100,7,7,100,0,0,,11,88,0,22,77,0,Super,13,5,0,175.26,70.31,180.34,Orthodox,5/19/1993,5.27,49,4.29,53,0.36,23,62,0.4,Don Shainis,da4628f173337902,0,3,3,100,9,9,100,0,1,0,0,11,0,0,,3,3,100,0,0,,1,1,100,2,2,100,0,0,,0,100,0,33,66,0,Shameless,12,5,0,167.64,65.77,170.18,Orthodox,9/16/1990,3.42,50,5.87,31,0.97,25,20,1.9,Sodiq Yusuff,94426bb170c88115
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",330506571d2778b1,lightweight,0,Decision - Unanimous,3,300,3,Kerry Hatley,Mike Davis,fb3e61720be4690c,0,65,133,48,101,174,57,9,11,81,1,482,53,118,45,5,7,71,7,8,88,27,75,36,1,1,100,37,57,65,81,7,10,41,1,56,Beast Boy,12,3,0,182.88,70.31,182.88,Orthodox,10/7/1992,4.73,53,5.23,54,2.4,44,60,0.8,Viacheslav Borshchev,19c591115a58982c,0,63,118,53,84,139,60,0,0,,0,14,29,81,36,10,13,77,24,24,100,62,115,54,0,0,,1,3,33,46,15,38,98,0,1,Slava Claus,8,7,1,180.34,70.31,175.26,Orthodox,1/8/1992,5.1,50,4.46,57,0,0,43,0.1,Mike Davis,fb3e61720be4690c
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",63f6af6d5f7b82ad,catch weight,0,KO/TKO,2,268,3,Keith Peterson,John Castaneda,5fa2974cbd18e05c,1,57,106,53,67,118,56,3,6,50,0,124,45,89,51,8,13,62,4,4,100,41,87,47,8,10,80,8,9,89,78,14,7,71,14,14,Sexi Mexi,21,8,1,167.64,61.23,180.34,Switch,12/18/1991,4.95,51,5.07,54,1.49,37,75,0.1,Daniel Santos,b67d6bacc68d4c92,1,69,134,51,71,137,52,2,4,50,0,52,52,111,47,14,19,74,3,4,75,53,114,46,14,18,78,2,2,100,75,20,4,76,20,2,Willycat,14,2,0,170.18,65.77,170.18,Orthodox,3/12/1995,4.76,40,5.03,51,3.01,40,73,0,Daniel Santos,b67d6bacc68d4c92
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",ecc56a86a1eead9d,lightweight,0,KO/TKO,2,188,3,Keith Peterson,Joaquim Silva,ae7fe94f117f98cf,1,45,90,50,51,96,53,0,0,,0,11,26,67,39,12,16,75,7,7,100,38,76,50,0,0,,7,14,50,57,26,15,84,0,15,Netto BJJ,14,6,0,172.72,70.31,175.26,Southpaw,2/5/1989,3.43,43,4.17,53,0.34,50,70,0.8,Jesse Ronson,5580771f383e141f,0,39,83,46,39,83,47,0,1,0,0,0,22,55,40,11,18,61,6,10,60,39,83,47,0,0,,0,0,,56,28,15,100,0,0,The Body Snatcher,21,12,0,177.8,70.31,177.8,Southpaw,12/24/1985,3.54,47,3.39,57,0.46,28,57,0.5,Joaquim Silva,ae7fe94f117f98cf
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",8c9ff13791378784,middleweight,0,Submission,1,257,3,Kerry Hatley,Krzysztof Jotko,4e06913c91da5200,0,3,6,50,21,26,81,0,0,,0,93,3,5,60,0,1,0,0,0,,0,3,0,0,0,,3,3,100,100,0,0,0,0,100,,24,6,0,185.42,83.91,195.58,Southpaw,8/19/1989,2.98,42,2.23,57,1.33,39,82,0.1,Brendan Allen,2f181c0467965b98,0,3,6,50,12,16,75,1,1,100,1,144,1,4,25,1,1,100,1,1,100,2,4,50,0,0,,1,2,50,33,33,33,66,0,33,All In,26,7,0,187.96,83.91,190.5,Orthodox,12/28/1995,3.59,53,3.62,47,1.56,42,56,1.1,Brendan Allen,2f181c0467965b98
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",de93fda66d203c26,heavyweight,0,Decision - Unanimous,3,300,3,Jacob Montalvo,Ilir Latifi,e9a3aeb207578eea,0,38,48,79,74,88,84,3,6,50,0,509,32,40,80,6,8,75,0,0,,18,27,67,5,6,83,15,15,100,84,15,0,47,13,39,The Sledgehammer,17,9,0,177.8,104.33,185.42,Orthodox,7/28/1982,2.05,45,2.93,56,2.11,35,100,0.3,Aleksei Oleinik,98c23cb6da5b3352,0,28,70,40,68,113,60,0,0,,0,2,9,46,20,7,9,78,12,15,80,27,66,41,1,4,25,0,0,,32,25,42,96,3,0,The Boa Constrictor,60,17,1,187.96,108.86,203.2,Orthodox,6/20/1977,3.29,48,3.8,44,1.82,46,37,1.9,Ilir Latifi,e9a3aeb207578eea
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",ad59e2de1ab5c8d2,catch weight,0,KO/TKO,1,255,3,Jacob Montalvo,Julija Stoliarenko,a78a87d8c2bbb1cb,0,12,27,44,20,36,56,1,3,33,0,19,5,18,28,3,4,75,4,5,80,12,27,44,0,0,,0,0,,41,25,33,100,0,0,,11,10,2,170.18,56.7,167.64,Orthodox,4/8/1993,2.74,38,4.45,46,0.78,20,54,1.4,Chelsea Chandler,af9efbfd63d39734,0,38,70,54,47,81,57,0,0,,0,125,34,64,53,4,6,67,0,0,,17,43,40,0,0,,21,27,78,89,10,0,44,0,55,,6,4,0,172.72,61.23,172.72,Southpaw,11/23/1990,3.55,45,4.44,40,0.87,60,28,0,Chelsea Chandler,af9efbfd63d39734
4f670b7972fa0a2e,UFC Fight Night: Dern vs. Yan,10/1/2022,"Las Vegas, Nevada, USA",6c79db79da9ae874,bantamweight,0,Submission,1,64,3,Chris Tognoni,Guido Cannetti,d05412b513b19621,0,8,13,61,8,13,62,1,1,100,1,9,1,5,20,3,3,100,4,5,80,8,13,62,0,0,,0,0,,12,37,50,100,0,0,Ninja,10,8,0,167.64,61.23,172.72,Southpaw,12/19/1979,3.44,55,2.84,51,2.27,55,64,0.4,Randy Costa,325ad0dd9126d3df,0,2,7,28,2,7,28,0,0,,0,0,0,3,0,2,4,50,0,0,,2,7,28,0,0,,0,0,,0,100,0,100,0,0,The Zohan,6,4,0,175.26,61.23,185.42,Switch,7/6/1994,6.53,46,7.58,58,0,0,50,0,Guido Cannetti,d05412b513b19621
49c29e57d4e2be6f,UFC Fight Night: Grasso vs. Araujo,10/15/2022,"Las Vegas, Nevada, USA",904cf687d22bb486,women's flyweight,0,Decision - Unanimous,5,300,5,Mark Smith,Alexa Grasso,e8b731feff72294b,0,153,311,49,193,353,55,0,0,,0,0,101,243,42,33,45,73,19,23,83,143,298,48,9,12,75,1,1,100,66,21,12,93,5,0,,17,5,1,165.1,56.7,167.64,Orthodox,8/9/1993,4.11,41,3.71,58,0.4,35,54,0.7,Viviane Araujo,36541f1e6c5d4955,0,126,264,47,148,288,51,2,10,20,0,209,103,235,44,17,22,77,6,7,86,124,261,48,0,1,0,2,2,100,81,13,4,98,0,1,Vivi,13,7,0,162.56,56.7,172.72,Orthodox,11/21/1986,3.84,47,4.83,55,1.72,43,75,0.6,Alexa Grasso,e8b731feff72294b
49c29e57d4e2be6f,UFC Fight Night: Grasso vs. Araujo,10/15/2022,"Las Vegas, Nevada, USA",1af23e7aa71a1d17,bantamweight,0,KO/TKO,2,259,3,Herb Dean,Cub Swanson,d247691a6c0e9034,0,51,79,64,60,88,68,1,1,100,0,20,10,35,28,9,10,90,32,34,94,48,73,66,3,5,60,0,1,0,19,17,62,94,5,0,,31,14,0,172.72,65.77,177.8,Orthodox,11/2/1983,4.84,51,3.99,59,1,50,63,0.4,Jonathan Martinez,f2477cf43c4975cc,2,62,102,60,66,106,62,0,1,0,0,210,40,77,52,15,18,83,7,7,100,37,64,57,12,14,86,13,24,54,64,24,11,59,19,20,Dragon,19,6,0,172.72,61.23,177.8,Southpaw,4/20/1994,4.44,49,4.09,56,0.38,35,68,0.1,Jonathan Martinez,f2477cf43c4975cc
49c29e57d4e2be6f,UFC Fight Night: Grasso vs. Araujo,10/15/2022,"Las Vegas, Nevada, USA",759c55755d70f7ba,middleweight,0,KO/TKO,2,192,3,Chris Tognoni,Jordan Wright,c878270af633eb11,0,25,41,60,66,83,80,3,5,60,1,303,20,35,56,5,6,83,0,0,,7,18,39,7,9,78,11,14,79,80,20,0,28,28,44,The Beverly Hills Ninja,12,5,0,187.96,92.99,195.58,Orthodox,10/7/1991,4.1,56,6.03,31,2.09,45,100,0.4,Dusko Todorovic,866fd7b1a6c90e7f,0,61,80,76,107,132,81,0,4,0,0,71,49,68,72,12,12,100,0,0,,19,29,66,28,31,90,14,20,70,80,19,0,31,45,22,Thunder,13,6,0,185.42,83.91,187.96,Orthodox,5/19/1994,4.73,57,4.4,48,1.77,21,42,0.3,Dusko Todorovic,866fd7b1a6c90e7f
49c29e57d4e2be6f,UFC Fight Night: Grasso vs. Araujo,10/15/2022,"Las Vegas, Nevada, USA",96d4fe315722d1c1,bantamweight,0,Decision - Unanimous,3,300,3,Kerry Hatley,Raphael Assuncao,2f13e4020cea5b38,0,60,91,65,78,110,71,2,5,40,0,269,40,65,62,8,12,67,12,14,86,42,70,60,15,16,94,3,5,60,66,13,20,70,25,5,,28,10,0,165.1,61.23,167.64,Orthodox,7/19/1982,3.22,42,2.5,66,1.65,39,78,0.2,Victor Henry,eb8d8c2a95cfccb8,0,55,126,43,61,134,46,0,1,0,0,3,23,85,27,22,26,85,10,15,67,51,120,42,4,6,67,0,0,,41,40,18,92,7,0,La Mangosta,25,7,0,170.18,61.23,172.72,Switch,5/4/1987,7.17,53,5.19,48,1.04,42,81,0.3,Raphael Assuncao,2f13e4020cea5b38
49c29e57d4e2be6f,UFC Fight Night: Grasso vs. Araujo,10/15/2022,"Las Vegas, Nevada, USA",59695aae245cca73,light heavyweight,0,KO/TKO,1,88,3,Mark Smith,Misha Cirkunov,67f272324a030d00,0,5,8,62,6,9,67,0,4,0,0,0,2,5,40,2,2,100,1,1,100,3,6,50,2,2,100,0,0,,40,40,20,60,40,0,,15,9,0,190.5,92.99,195.58,Orthodox,2/27/1987,3.86,51,3.06,57,4.15,39,76,1.7,Alonzo Menifield,a495f599e787614f,1,8,17,47,8,17,47,0,0,,0,3,6,15,40,2,2,100,0,0,,4,12,33,1,2,50,3,3,100,75,25,0,50,12,37,Atomic,17,6,1,182.88,92.99,193.04,Orthodox,10/18/1987,3.77,53,3.81,50,0.5,31,78,0.2,Alonzo Menifield,a495f599e787614f
49c29e57d4e2be6f,UFC Fight Night: Grasso vs. Araujo,10/15/2022,"Las Vegas, Nevada, USA",8252a314c778b8e6,bantamweight,0,Decision - Split,3,300,3,Herb Dean,Mana Martinez,c0386644627a7ee5,2,87,161,54,87,162,54,1,4,25,0,45,45,108,42,25,34,74,17,19,89,82,154,53,3,5,60,2,2,100,51,28,19,94,3,2,ManaBoi,10,4,0,177.8,61.23,177.8,Orthodox,3/25/1996,4.33,48,4.94,50,0.72,42,25,0.5,Brandon Davis,cc351e408bbb7d43,0,76,181,41,84,189,44,1,3,33,0,91,43,139,31,16,24,67,17,18,94,69,170,41,3,4,75,4,7,56,56,21,22,90,3,5,Killer B,14,10,0,177.8,61.23,182.88,Orthodox,5/8/1990,4.68,35,4.62,58,0.74,42,57,0.1,Mana Martinez,c0386644627a7ee5
